Compiled_by,Database_ID,Species,Sex,Site,State,Country,Year,Diagnostic,Individuals,Indivs_positive,Collector_source,Orig_database,Disease_status,Accuracy,Latitude,Longitude,Dead_or_sick
RichardRetallick,2092,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2093,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2094,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2095,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2096,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2097,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2098,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2099,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2100,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2101,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2102,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2103,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2104,Litoria eucnemis,Male,"Lankelly Ck, 10kms NE Coen",QLD,Australia,2000,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.88333,143.25,not noted
RichardRetallick,2105,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2106,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2107,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2108,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2109,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2110,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2111,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2112,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2113,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2114,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2115,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2116,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2117,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2118,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2119,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2120,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2121,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2122,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2123,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2124,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2125,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2126,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2127,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2128,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2129,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2130,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2131,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2132,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2133,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2134,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,1999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2135,Litoria longirostris,not recorded,"McIlwraith Range, FNQ",QLD,Australia,-9999,Histology,1,0,K. McDonald,K. McDonald,negative,acceptable,-13.74,143.35083,not noted
RichardRetallick,2136,Litoria rheocola,Male,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2137,Litoria rheocola,Male,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2138,Litoria rheocola,Male,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2139,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2140,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2141,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2142,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2143,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2144,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2145,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2146,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2147,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2148,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2149,Litoria rheocola,Male,"Windin Creek east, nr Butcher's Creek, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.37484,145.73067,not noted
RichardRetallick,2150,Litoria rheocola,Male,"Windin Creek east, nr Butcher's Creek, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.37484,145.73067,not noted
RichardRetallick,2151,Litoria rheocola,Male,"Windin Creek east, nr Butcher's Creek, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.37484,145.73067,not noted
RichardRetallick,2152,Litoria rheocola,Male,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2153,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2154,Litoria rheocola,Male,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2155,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2156,Litoria rheocola,Male,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2157,Litoria rheocola,Male,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2158,Nyctimystes dayi,Male,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2159,Litoria rheocola,Male,"Frenchman Creek, nr Babinda, Qld",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.30753,145.91808,not noted
RichardRetallick,2160,Litoria rheocola,Male,"Frenchman Creek, nr Babinda, Qld",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.30753,145.91808,not noted
RichardRetallick,2161,Litoria rheocola,Female,"Frenchman Creek, nr Babinda, Qld",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.30753,145.91808,noted
RichardRetallick,2162,Litoria rheocola,Female,"Frenchman Creek, nr Babinda, Qld",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.30753,145.91808,not noted
RichardRetallick,2163,Litoria rheocola,Female,"Frenchman Creek, nr Babinda, Qld",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.30753,145.91808,not noted
RichardRetallick,2164,Nyctimystes dayi,Male,"Frenchman Creek, nr Babinda, Qld",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.30753,145.91808,not noted
RichardRetallick,2165,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2166,Litoria rheocola,not recorded,"Frenchman Creek, nr Babinda, Qld",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.30753,145.91808,not noted
RichardRetallick,2167,Litoria rheocola,not recorded,"Frenchman Creek, nr Babinda, Qld",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.30753,145.91808,not noted
RichardRetallick,2168,Litoria rheocola,not recorded,"Frenchman Creek, nr Babinda, Qld",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.30753,145.91808,not noted
RichardRetallick,2169,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2170,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2171,Litoria rheocola,not recorded,"Frenchman Creek, nr Babinda, Qld",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.30753,145.91808,not noted
RichardRetallick,2172,Litoria rheocola,not recorded,"Frenchman Creek, nr Babinda, Qld",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.30753,145.91808,not noted
RichardRetallick,2173,Litoria rheocola,not recorded,"Frenchman Creek, nr Babinda, Qld",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.30753,145.91808,not noted
RichardRetallick,2174,Litoria rheocola,Male,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2175,Litoria rheocola,Male,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2176,Litoria rheocola,Male,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2177,Litoria rheocola,Male,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2178,Litoria rheocola,Male,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2179,Litoria genimaculata,not recorded,"Windin Creek west, nr Butcher's Creek, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.37408,145.71797,noted
RichardRetallick,2180,Litoria nannotis,Metamorph,"Pugh Creek, nr Miriwinni, Qld",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),no result,acceptable,-17.39679,145.88771,noted
RichardRetallick,2181,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,0,R  Retallick,R. Retallick (Wet Tropics),negative,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2182,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2183,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2184,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2185,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2186,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.26988,145.90118,not noted
RichardRetallick,2187,Litoria rheocola,not recorded,"Westgid Creek, near Bellenden Ker, NQ",QLD,Australia,1999,Histology,1,1,R  Retallick,R. Retallick (Wet Tropics),positive,acceptable,-17.26988,145.90118,not noted
